id,train_loss,valid_loss
0,0.0167445192421456,0.01532888965260598
1,0.015094931132250255,0.014951930831997626
2,0.014912622657814813,0.014878267527467782
3,0.014859135927362066,0.014828774702524947
4,0.014757839895244087,0.01464469541585253
5,0.01453668222342047,0.014440918536556343
6,0.014353172267757116,0.014303971517590745
7,0.014209042663776105,0.014168548202442547
8,0.013939167267733043,0.013778900562395011
9,0.01351423166512001,0.013317626735736285
10,0.013134085070041398,0.01302039711886356
11,0.012899648503310258,0.012836617808188162
12,0.012728076578388292,0.012707878580136646
13,0.0125915814010847,0.012563406309533504
14,0.012478773339441227,0.012466778257681478
15,0.012352401544640382,0.012341043926895626
16,0.012238388013605389,0.012244429980074205
17,0.01215637143656251,0.012181240764837111
18,0.012095778696088782,0.01208267122086498
19,0.012010993849065515,0.012022183682288854
20,0.011945976804371082,0.011936240273738099
21,0.01186252981349225,0.011854448010243716
22,0.011775369233932466,0.011765355064022926
23,0.011695141291936799,0.011724703764963535
24,0.011630511681188739,0.011647568955536812
25,0.011579129454349317,0.011562567023981002
26,0.011542488678148197,0.011552693247194252
27,0.011523908045473359,0.011516129958533471
28,0.011496194886163838,0.01149513422241134
29,0.011466089722460075,0.01147448310568448
30,0.011456872280236454,0.011487782346985994
31,0.0114358497911223,0.01146808595606877
32,0.011422046077167314,0.011511947869533492
33,0.011403556319794828,0.011416095804663436
34,0.01137183964883368,0.011376747696269904
35,0.01136962657103375,0.011367548918051104
36,0.011344392164309899,0.011411842995233113
37,0.011335101594487506,0.011395376370919327
38,0.011312490899956996,0.011322678862920692
39,0.011291327007535485,0.011298760516388763
40,0.011264715666672396,0.011293093944268843
41,0.011262422904462343,0.011252443982107986
42,0.011237096300558937,0.011341531655841296
43,0.011212478406847484,0.011274676905163834
44,0.011213380629346976,0.011225706867633327
45,0.011188472786377515,0.011188574360623475
46,0.01117067916258689,0.011256782923855128
47,0.011157844977964076,0.011223173249633081
48,0.011149973270573443,0.011153533468924223
49,0.011131596706447101,0.011151244758718436
50,0.011125260768758674,0.011198459944177059
51,0.011108819624379037,0.011121857295473736
52,0.01109540388513837,0.011108762509520016
53,0.011101705183635556,0.011076081228712875
54,0.011103440489199373,0.011065026640050834
55,0.011093039737804043,0.011105357203632593
56,0.011065640584415486,0.011065176567964016
57,0.01107391755982873,0.011055692279290768
58,0.01104896831431336,0.011043720247764741
59,0.011045106874418354,0.01105625328097132
60,0.011036776558255716,0.01105200934914812
61,0.01102668778490155,0.011055127176786623
62,0.011038968542350395,0.01101122422504329
63,0.011028740945602617,0.01102015885314153
64,0.011019320230961086,0.011012655487584492
65,0.011007122410040709,0.011004598631012824
66,0.010992608592665244,0.010999387355461236
67,0.011006858819464763,0.011007852897408509
68,0.010996374602039014,0.011027619858542758
69,0.010989050677556905,0.010976615572167982
70,0.01097792667156506,0.010954296471731316
71,0.01096999535952965,0.011028919969835588
72,0.010987138142809272,0.011214453862198898
73,0.010980759649687716,0.010961443170784943
74,0.010970220698284046,0.010964843594739515
75,0.010973443517521504,0.010962886225071645
76,0.010957648410582013,0.010954213118360888
77,0.010952825665534023,0.010940380319352112
78,0.01095050870020303,0.01092954640907626
79,0.010941907241489858,0.010941624611375792
80,0.010952397752853652,0.010919895669024798
81,0.010939140135662691,0.010938941951720946
82,0.010938270438101983,0.011040385737414322
83,0.01093653711535397,0.01096446100141733
84,0.010929794614053061,0.010998753350107901
85,0.010932410759250484,0.010923067753713938
86,0.01090614556620318,0.01101627325518958
87,0.010924674705752441,0.010997203118618458
88,0.010911637823277663,0.010943183585280371
89,0.010905641555455663,0.010930296334047471
90,0.010921887058253971,0.010883718789104492
91,0.01090830447332513,0.010933389541723074
92,0.010892735737856598,0.010879667580968911
93,0.010894266558029959,0.010875877323410204
94,0.010894597260161273,0.010866687963566473
95,0.01090531516444659,0.010891422404036406
96,0.010877471022878683,0.010888949757622134
97,0.010876645514320942,0.010881849834995886
98,0.010869603990877589,0.010876746067116338
99,0.0108687020763154,0.01089272658611017
100,0.01087228954589415,0.011054495740081034
101,0.010890709878426165,0.010843835530742522
102,0.010868911762842007,0.010876641578731997
103,0.010858977739248545,0.010910449143979819
