epcho,train_loss_list_cnn_ReLu_mult1000,valid_loss_list_cnn_ReLu_mult1000,train_loss_list_cnn_tanh_mult1000,valid_loss_list_cnn_tanh_mult1000,train_loss_list_dnn_ReLu_mult1000,valid_loss_list_dnn_ReLu_mult1000,train_loss_list_dnn_Tanh_mult1000,valid_loss_list_dnn_Tanh_mult1000
204,16.388888801297835,16.388891505137565,10.512536793436494,10.55666669121673,13.3320786840012,14.028645120561123,13.370585214767244,13.437236839484784
205,16.388891144625603,16.388889402151108,10.502822945014604,10.660092736924849,13.324563098590701,13.98756461698682,13.36318533116531,13.42084783039266
206,16.38888931953378,16.388889402151108,10.521063566087715,10.775085839052354,13.332812228210031,14.066999988450158,13.350635353896406,13.426930929023412
207,16.388890656432316,16.388889281980454,10.525585140942807,10.509844689119246,13.33434950004542,14.132290027074276,13.342067651871231,13.430475933297027
208,16.388888966532484,16.388889402151108,10.517794327179512,10.530598807118594,13.324253554005296,14.17607752486102,13.338104160802981,13.427093009194058
209,16.388891317370916,16.388889342065777,10.506712598726153,10.57167390301343,13.3059200485267,14.105797565031436,13.332290965462885,13.401276101508447
210,16.388889297001786,16.38888753950596,10.50851178625899,10.612067511124957,13.306066269926246,14.07818128204634,13.32914709834562,13.374857664588959
211,16.388888748723172,16.388889402151108,10.503979673939607,10.69137212189455,13.336548776996711,14.17361123247012,13.319641445583153,13.394928041605217
212,16.388891527669564,16.388889402151108,10.486797681228527,10.587162112877254,13.311406526143752,14.110781552810822,13.315409797454071,13.372957195726134
213,16.388889169320464,16.38888844078587,10.497662122361362,10.496839685665986,13.316476882825937,14.086180411639713,13.301820708288542,13.378992271158964
214,16.3888898452804,16.38888753950596,10.494437827278048,10.599564580667403,13.30606475277173,14.108545492373167,13.298870083094844,13.370977804785776
215,16.388889830259068,16.38888759959129,10.496401592277952,10.482262369365461,13.325362011880403,14.109746372747805,13.290636042403358,13.335451919345124
216,16.388891152136267,16.388889402151108,10.468404011560542,10.50661454698251,13.315051685147468,14.03465327776728,13.285408558834705,13.352510789709708
217,16.388889199363128,16.388889402151108,10.47567951477944,10.57385563129379,13.282138839243881,14.052858260730583,13.27756672136245,13.354266693274822
218,16.38888898906448,16.3888888313405,10.482756143075324,10.497276385825488,13.291441722803057,14.104837431542336,13.274501374502096,13.339599173876547
219,16.388891212221598,16.38888762963395,10.491895872438628,10.621751598533123,13.308838449208247,14.100054804716379,13.260914654951662,13.366962497633311
220,16.388889266959122,16.388889402151108,10.47561333830198,10.476802956433065,13.306577002719765,14.115422498434782,13.263486956636752,13.31624134834255
221,16.388891264796257,16.388891204710927,10.460917368501185,10.500351312540232,13.27941645567696,14.008469849584563,13.251671935581872,13.333475998332423
222,16.388889289491118,16.388889402151108,10.463551588116152,10.512956312947695,13.265321271554116,14.15056947077955,13.245927827102282,13.290328529453086
223,16.38888917683113,16.388889402151108,10.463943892729379,10.533550048186894,13.303880226768314,14.028163101043432,13.236812469849905,13.302204469519278
224,16.388890483687,16.388887719761943,10.472185842152085,10.440026079454729,13.286812497573274,14.121072036364385,13.22451321738622,13.283532878924762
225,16.388889064171142,16.388888981553816,10.439287266513753,10.465858594304132,13.283991634154754,14.097178069454047,13.214484461763453,13.322839543463724
226,16.388891084540273,16.38888753950596,10.455517609032892,10.50112788535414,13.302379137566012,14.061807444499385,13.212663545874097,13.28940995998921
227,16.388889266959122,16.388889402151108,10.439106443476293,10.60506869708338,13.305356170261097,14.10269798831113,13.209289555708247,13.321898907663362
228,16.388889867812395,16.388889402151108,10.463365364909892,10.510474143009032,13.28623312104854,14.063888725133674,13.197629295680072,13.25935497879982
229,16.388890078111043,16.388887569548622,10.44589706561378,10.433219027735532,13.264627387416699,14.050293218104107,13.187394755321645,13.256810650589966
230,16.388891062008277,16.388893127441406,10.456817123227783,10.448863654727898,13.280725677407558,14.242026924846632,13.177005634192497,13.244668983163374
231,16.38888920687379,16.388889402151108,10.459966300385855,10.473161875720947,13.296072130962726,14.123551712761964,13.169288225922614,13.253583873231564
232,16.388889071681806,16.388889402151108,10.45439895167346,10.4336557579377,13.298835800660232,14.04895827234272,13.167050201445818,13.239295251907842
233,16.388891046986945,16.388889402151108,10.447703515960566,10.486329785518109,13.26654003482432,14.093187337200488,13.15848311529525,13.275645057400387
234,16.388889056660474,16.388889402151108,10.453447267683524,10.473480418084128,13.271432392479431,14.040366791549229,13.160058098184246,13.264481143485154
235,16.38889068647498,16.388889402151108,10.446391624188232,10.468742900317716,13.254164274962198,14.167765816373208,13.149508282602314,13.247995967826537
236,16.388889019107147,16.38888753950596,10.449691431506748,10.49717368497964,13.292750095828406,14.14223818949634,13.140080598062806,13.2180325116121
237,16.388890776602974,16.38890607582946,10.443711642085786,10.42828747942563,13.282573887056882,14.078650713687944,13.13290802476507,13.213379789263971
238,16.38888955987509,16.388889402151108,10.433405096973143,10.460761555981252,13.279369172279633,14.062943267485789,13.12580806458549,13.198250123570043
239,16.38888920687379,16.38888753950596,10.44516358524561,10.418125593494024,13.290506385777507,14.090508117430632,13.125496176672318,13.211224378357011
240,16.388891219732262,16.38888753950596,10.423752013593912,10.437252420571543,13.259964604531564,14.105462784608525,13.118251196799738,13.225659938348878
241,16.38888899657515,16.38888753950596,10.45502537125421,10.419466487702824,13.275419838816648,14.023484737281837,13.113276627395422,13.19542889212889
242,16.3888908141563,16.388889402151108,10.447222510382772,10.448158598474919,13.239848573932486,14.123044652684081,13.10437421254333,13.194026575694162
243,16.388889019107147,16.38888871116984,10.423501773226645,10.585654556991594,13.253463548608124,14.02488627260731,13.10188961290424,13.171035315721266
244,16.38889074656031,16.388889402151108,10.42691760531236,10.492497709609808,13.237880174851707,14.108190237874947,13.093699517119076,13.173251502936887
245,16.388889064171142,16.3888888313405,10.4120543579601,10.415707474514361,13.245076703418407,14.165529755935554,13.091088422844487,13.170068452675496
246,16.388889041639143,16.388889402151108,10.420048823429934,10.449142751073646,13.212172626217285,14.105254138309148,13.084421677875422,13.165488088082883
247,16.38889100192295,16.388889342065777,10.406874679780055,10.508690059425371,13.246943205294588,14.142086413959342,13.078532996587455,13.15564720801288
248,16.38888923691646,16.38888753950596,10.414062045334328,10.510028745498389,13.2543372756411,14.132422004495897,13.079525692568671,13.156139066502933
249,16.38889133239225,16.38888753950596,10.420655433629308,10.577146023992569,13.273305086899668,14.107847240783514,13.075066223410108,13.196006973063755
250,16.38888923691646,16.388889402151108,10.407083780474721,10.470295234793616,13.26078764583555,14.0878822984955,13.068289879048544,13.15722796284864
251,16.388890678964316,16.38890054797934,10.412283106556824,10.467768812011327,13.232926180916689,14.091775377070713,13.060581723919077,13.141677940204259
252,16.38888947725777,16.388889402151108,10.419801080359084,10.47872900662403,13.238173620324702,14.014721532622653,13.049895394473307,13.126472807339123
253,16.388889041639143,16.38888886138316,10.43082732752326,10.452752061668903,13.24673747313359,14.122177516260454,13.053661381315079,13.113836126942788
254,16.3888908592203,16.388889402151108,10.387817934726275,10.442950041784394,13.263936413662327,14.085633484947106,13.048456437254867,13.11446155511564
255,16.388889327044446,16.388889011596483,10.4175204704065,10.389532353128157,13.234096849637648,14.157383747759365,13.044627879055279,13.11521505516383
256,16.38889096436962,16.388889402151108,10.416510623819645,10.552669830259777,13.262890395708382,14.096796482561095,13.038371471808322,13.116611077660513
257,16.38888912425647,16.388889402151108,10.389142245384715,10.40626557603959,13.192416814666602,14.066442126227964,13.033149700101104,13.093343560373592
258,16.38889092681629,16.388889402151108,10.394593486712584,10.406229554885817,13.226460380059097,14.131605910557893,13.027759126177239,13.102005250872143
259,16.388888966532484,16.388888260529885,10.413449644411525,10.409363019730776,13.203287361970833,14.087417328189458,13.022383468435896,13.08953994885087
260,16.38889070900698,16.388889131767137,10.398044618928143,10.394018038266127,13.229627102132767,14.086109586060047,13.02658244892354,13.110316073101375
261,16.388888944000485,16.388889402151108,10.38917314801966,10.436337711589953,13.223692158898038,14.074584288943198,13.01928078605523,13.079423262106797
262,16.388889725109742,16.38888862104185,10.405332567320475,10.391824653432254,13.236611878739732,14.11778736679304,13.015509586811305,13.104291587707497
263,16.388889604939088,16.388887719761943,10.39428177530006,10.411529170890008,13.227436387340628,14.071385060707408,13.005579724126765,13.11311474250209
264,16.388889695067082,16.38888753950596,10.385324705332037,10.51913969398987,13.217172510321102,14.175998347420846,13.007599473630467,13.109617716362399
265,16.388890941837623,16.38888753950596,10.414449321556717,10.401778238555115,13.217108898736056,14.18995803161975,12.998906407325018,13.084426567318939
266,16.388889357087113,16.388889402151108,10.38720553380347,10.66732487731403,13.216125643661908,14.078742854537504,13.001294416044988,13.075758597903674
267,16.388890806645634,16.388889402151108,10.391968512727368,10.38431582011042,13.189413021468827,14.086218280417302,12.989863441626152,13.113628517115307
268,16.388889154299132,16.38888753950596,10.381864237358732,10.442047875614898,13.218022124361127,14.074912535086755,12.992055557157483,13.084332563824232
269,16.388890971880283,16.388889402151108,10.39441132677659,10.412557861737668,13.219827057553394,14.073799259119456,12.982518768929426,13.080670408183527
270,16.388889079192474,16.388889402151108,10.368555754182799,10.400387413439251,13.218355920886802,14.122771339551095,12.97596423330927,13.050139896691807
271,16.388890468665668,16.388890273388352,10.38270391478774,10.425077811364204,13.193378255011575,14.061181866113216,12.967803267641894,13.07703607204941
272,16.388889019107147,16.388889402151108,10.385274902106293,10.38194588956333,13.204700328529842,14.139089538084885,12.97079252019044,13.083871168595168
273,16.38889144505224,16.388889402151108,10.365828312182378,10.377765227589876,13.201755569166234,14.096134161997226,12.967560541695885,13.021148666138611
274,16.38888919185246,16.388889402151108,10.369672203406452,10.42877338946827,13.218005503257436,14.064530842006207,12.959380476405062,13.039108681222123
275,16.388888974043148,16.388888110316568,10.38353741844936,10.447998305842761,13.177294719723923,14.094856252232868,12.955152508502284,13.051568680713254
276,16.38888978519507,16.388889402151108,10.377300193443174,10.367529631982888,13.197865851614024,14.038248918950558,12.952236973139788,13.043519545106156
277,16.38888986030173,16.38888753950596,10.374959100097898,10.615722832059669,13.203365867206406,14.10328759060752,12.954266745627166,13.02933051521259
278,16.388889792705733,16.388888020188578,10.366777382460572,10.392348176889842,13.176013786916531,14.073703753491563,12.947636134471864,13.009116639413179
279,16.38889088926296,16.388889402151108,10.351162017022649,10.402711949521494,13.210453859139834,14.165110555627653,12.94424661224888,13.009976640704178
280,16.388888891425825,16.388889402151108,10.365271388793426,10.41616542985843,13.175312399623854,14.091771516588427,12.939866553361139,13.047604716473048
281,16.388890476176336,16.388889402151108,10.36982982224154,10.559680060513557,13.185484571412445,14.193519228889096,12.93345908784578,12.978319183833177
282,16.388888793787167,16.388887569548622,10.364498165736517,10.364803200167033,13.206763549767915,14.071193538726337,12.930490778789164,12.998472027961284
283,16.3888898227484,16.388888080273908,10.366747662755511,10.368343067145156,13.178788523580279,14.121332941877267,12.925624640868795,13.033292256295681
284,16.388889972961717,16.388889402151108,10.347796277323317,10.354396466526293,13.158146318258536,14.125728589152136,12.918674811390378,13.006108572646495
285,16.38889112960427,16.388889402151108,10.341508742121437,10.525826184499648,13.188744091518943,14.105906259388693,12.923071288593833,13.00000316733795
286,16.388889004085815,16.388889402151108,10.358113900668199,10.439486573300055,13.201062466138072,14.055495721197898,12.919517894906381,13.018520473833046
287,16.388890829177633,16.38888753950596,10.354662028652045,10.3818797506392,13.168667788587271,14.019194704991195,12.91706853531181,12.983120902771912
288,16.388889131767137,16.388889372108444,10.348320446698176,10.405416870790145,13.171572414707512,14.03873191485482,12.916952578140604,13.003809933340358
289,16.388889071681806,16.388902440667152,10.341201184107172,10.363004500827483,13.197900896381226,14.224869664758444,12.905275452912093,12.987718121298858
290,16.388891602776223,16.388889402151108,10.3700568433851,10.427622710384668,13.201032881624997,14.088395622468765,12.910928269247375,13.012086356719655
291,16.388889131767137,16.388889402151108,10.332877804044514,10.446891999773442,13.202964211814106,14.090920678309857,12.904300219229153,12.985705608321775
292,16.388891122093604,16.388889402151108,10.350456904439676,10.398774167462703,13.16910670439322,14.190401251037274,12.906842707325854,12.975335241325439
293,16.388889244427126,16.388889402151108,10.342573348973547,10.365286556583259,13.205074397246204,14.066484155914477,12.897194659848127,12.993949615666944
294,16.388889131767137,16.388889402151108,10.347244179537219,10.348414972184164,13.168681153817284,14.076250394986522,12.903392333687552,12.991162587798412
295,16.38889064141099,16.38888753950596,10.34139350221883,10.370483591912253,13.1817634870869,14.124075431496866,12.90351131014646,12.98166632712368
296,16.388890138196366,16.388889402151108,10.345855078119184,10.368575266892872,13.170910218069631,14.069769892000382,12.891822855078404,12.994677068725709
297,16.388888868893826,16.388889041639143,10.34188206352654,10.33545998976596,13.142326366036169,14.143611740080578,12.890431556790586,12.985414795337183
298,16.38889106951894,16.388889402151108,10.33705905184991,10.338263691312845,13.163527943223954,14.092678985288066,12.88546189560645,12.985103823725254
299,16.388889357087113,16.388889402151108,10.33893179884481,10.378301714456851,13.164292641675038,14.100114349275827,12.891968073804051,12.965771594956037
