epcho,train_loss_list_cnn_ReLu_mult1000,valid_loss_list_cnn_ReLu_mult1000,train_loss_list_cnn_tanh_mult1000,valid_loss_list_cnn_tanh_mult1000,train_loss_list_dnn_ReLu_mult1000,valid_loss_list_dnn_ReLu_mult1000,train_loss_list_dnn_Tanh_mult1000,valid_loss_list_dnn_Tanh_mult1000
15,10.97270062628893,11.036822857755807,12.922085626351258,12.828257535734483,14.731487582227397,14.736007012787365,14.803719504045384,14.789213681773793
16,10.937535834889259,11.1925714919644,12.727600894117307,12.680247861651642,14.68526855141165,14.707182939614981,14.79765601576336,14.79040925961829
17,10.910253765271795,11.052779853343964,12.57730552536105,12.563469864788555,14.65057753281848,14.701894454417689,14.797036002780642,14.79423439670955
18,10.889269911023158,11.03686382092776,12.479077953274452,12.48911002110089,14.60344840457002,14.648794647186033,14.798527508373223,14.789777372272747
19,10.872294318922345,11.121779665230743,12.409105194702505,12.426396321144797,14.561355230398476,14.626066410733808,14.796262163849127,14.791456697088096
20,10.858787621762003,11.108281196004922,12.345474975694332,12.361113057141342,14.521598650683318,14.609816439089276,14.797783933670049,14.785127128444373
21,10.822112570636936,11.135815417454127,12.274721445846222,12.30181433681038,14.481253283579022,14.530666487952393,14.79632864826389,14.796396356917198
22,10.79652767117706,10.868193401444342,12.213545171694168,12.23340387185735,14.455743381873734,14.479005168522558,14.79744881151184,14.783054004393279
23,10.780869205782732,10.859877952644903,12.152814550415401,12.207128302825073,14.423490468142253,14.456989799415874,14.793058309043127,14.785866883973922
24,10.76861194545223,10.90679376295978,12.104305615197987,12.125297104038538,14.395893803016552,14.430820431199766,14.796786231829996,14.781025133185809
25,10.750772976016084,10.854666692114646,12.053883319059688,12.079487254302348,14.376151022471248,14.422450815477678,14.791812379694274,14.792665313448637
26,10.709066218095682,10.854189524487142,11.992481450790601,12.025943131095941,14.334623018399842,14.322666466356285,14.793299018375336,14.79107668743499
27,10.697028250433505,10.801865779344112,11.94206777689678,11.977303968442062,14.309631792017289,14.354443342815484,14.7925004430656,14.784667505732468
28,10.702800415005655,10.807417783766024,11.886868178994664,11.937836906121623,14.290137742195398,14.339227064122115,14.791200087676126,14.781267382204533
29,10.664166319334218,10.804037939036084,11.82978855626237,11.880602597469283,14.272650057870534,14.335203134725171,14.793072996150341,14.794106940708815
30,10.64659990069847,10.740293249968559,11.78943967416642,11.919879294451206,14.232724041287456,14.345107419836905,14.793174739386286,14.78264360658584
31,10.605602870665251,10.710052349754879,11.73940667086431,11.834422426839028,14.219522119439658,14.274891345731675,14.789803956274785,14.787371916275832
32,10.595658700162124,10.674748104065657,11.694446930872095,11.763232474726054,14.212108814277716,14.277533838345159,14.788467425762887,14.786505921473426
33,10.572527794377697,10.672393495277051,11.649413308459184,11.758437695642632,14.185016678135481,14.263713897596444,14.787165587016892,14.78293952682326
34,10.57488483286673,10.661150719369612,11.621071848147098,11.675795329914939,14.154116300144983,14.242527405581168,14.786569649473794,14.7808619865006
35,10.543243636587453,10.692363454689902,11.57887444470919,11.670461540380794,14.139731951628722,14.18897802490861,14.78820087222923,14.79008017228015
36,10.539913610104591,10.775578238310354,11.541001832923822,11.620637389921372,14.142359283963037,14.252252801651917,14.78728002703358,14.781413224315452
37,10.537463172729458,10.74225404450009,11.504092952236533,11.605816607874248,14.12119539529686,14.194194452777024,14.783398424755902,14.801870836245438
38,10.516023706464518,10.605343151837587,11.473643356904148,11.545971696895936,14.108100812131118,14.30382423343197,14.783071523021546,14.77516095544542
39,10.520807474911694,10.634991415445842,11.442183073790323,11.528967699456599,14.083049061047214,14.176736405539897,14.779579375059374,14.775587215779288
40,10.51100628495577,10.620695929373465,11.421202021020076,11.498414475711124,14.07442391744905,14.175836222186204,14.778371205583454,14.774896805324861
41,10.490357222396039,10.605096035907346,11.388592091539213,11.47379266518739,14.053351850429129,14.21974853221928,14.77899831239014,14.770788185658954
42,10.499634847585712,10.815606317332676,11.369631978713215,11.473841514558561,14.049585078722767,14.21901422943319,14.771889591018759,14.76529806912426
43,10.478208198272172,10.706415880591639,11.33659549973785,11.477530933916569,14.022571038484813,14.147411416014355,14.771838863981106,14.785109027739495
44,10.459249989399988,10.612183160358859,11.310806678187463,11.416651443728515,14.023982446580645,14.08052698318516,14.76533028237041,14.771187497723487
