epcho,tll_cnn_relu_mult1000,vll_cnn_relu_mult1000,tll_cnn_relu_noba_mult1000,vll_cnn_relu_noba_mult1000,tll_cnn_tanh_mult1000,vll_cnn_tanh_mult1000,tll_cnn_tanh_noba_mult1000,vll_cnn_tanh_noba_mult1000,tll_dnn_relu_mult1000,vll_dnn_relu_mult1000,tll_dnn_relu_noba_mult1000,vll_dnn_relu_noba_mult1000,tll_dnn_tanh_mult1000,vll_dnn_tanh_mult1000,tll_dnn_tanh_noba_mult1000,vll_dnn_tanh_noba_mult1000
101,10.124952798979658,10.68983922502206,9.783407068631101,10.02325945263428,9.947863756678998,10.067786585779922,9.507609144484082,9.835571756646518,11.226620187141721,11.236464754948694,10.050079045486786,11.018406299333419,12.791929191969816,12.089859994669114,12.105901289971607,11.342052971163103
102,10.112129437226441,10.482216659452646,9.793233118891235,9.985530073003423,9.944562034140672,10.620663588445995,9.485400687422484,9.758674960222937,11.238363391209033,11.320685111587085,10.04540798209247,11.03308232080552,12.771098649189357,12.042855543474998,12.092767790290377,11.301038876896905
103,10.112300958304155,10.338756676402785,9.770830657573478,10.18916458011635,9.951754751044415,10.039705723043411,9.491714547508426,9.732562342598554,11.20125877505709,11.184639267383082,10.06222247416454,10.961085843342927,12.788124329921219,12.06181338056922,12.077628687444713,11.312301420877057
104,10.120675384607766,10.67815000011075,9.771356685838152,10.055959029423615,9.949910788676672,10.154703692082435,9.500132186428432,9.771219289471064,11.290470746556116,11.245027169465057,10.039441738157503,10.98418944785672,12.743745900450213,12.03620822859868,12.092901821879128,11.304124333565273
105,10.114087013437624,10.41411225413603,9.788669762201607,10.048177198416765,9.9352088516518,10.21542619433134,9.51062607383656,9.843393213926785,11.156244289820952,11.204407189882572,10.027511529774674,10.963606377763131,12.75274230002035,12.051835701230072,12.134300225654679,11.301219177943084
106,10.124574355300396,10.310585204992563,9.790335319966317,10.36920928726754,9.943613726195068,10.494177470043782,9.500424663025525,9.83030327986325,11.163748320071928,11.280712311065967,10.051092857705248,11.001411179501202,12.724684277218916,12.026482472015966,12.110013972907778,11.285703974745928
107,10.106097613911956,10.629843094296033,9.77631601985664,10.33157741110171,9.937725630739042,10.049564433434316,9.49409647634433,9.689254505980399,11.321084100692984,11.157266540272582,10.058106464003362,10.963401411690057,12.767692483330688,12.031751068969887,12.111516451583274,11.297835607922847
108,10.112713425300054,10.410269166553212,9.771572970484772,10.493216946000052,9.941026027644835,10.038697175801762,9.5062808982367,9.886295820075658,11.097670288666363,11.202065859951318,10.030957336928095,11.044570485190038,12.74545541814258,12.040827663675431,12.116464575932872,11.292379229299485
109,10.097306589746186,10.295784010762167,9.785871930240143,10.004623582766902,9.930748278425344,10.058774748035976,9.518210190318285,9.765668126243737,11.124730204051781,11.24446879651758,10.087380437330612,10.920121454663814,12.758469111436316,12.005295123784773,12.09506780404838,11.327049364486047
110,10.127924416484612,10.331206008671753,9.776181567670596,10.048432951612819,9.925646057742979,10.186823069929115,9.523011334691077,9.877206862814004,11.136855317970676,11.211686076656465,10.083024055817194,10.931814149502785,12.761869569188885,12.014035976702166,12.093668784795991,11.321381815979558
111,10.099186892471007,10.534857610060323,9.768485061583979,9.991175164618799,9.912077074630124,10.012374019190188,9.480562996149303,9.67804366542447,11.201749510702587,11.378346401597224,10.102710115813439,10.99840174579332,12.716146377516129,12.025809185879847,12.039671881094336,11.277316273340293
112,10.123134361610056,10.670518757955682,9.776605435857368,10.083992049218185,9.931661030878463,11.396264702442192,9.499928399529908,9.724813843927077,11.249451582590419,11.185134640864788,10.11894790140251,10.991978068505563,12.73392551698752,11.984629977133967,12.06607585998192,11.27928343691653
113,10.090020105933709,10.426120457029151,9.783288445173493,10.03023839345382,9.925197013804027,10.251356048449393,9.504483866264982,9.750343002979793,11.10176228722858,11.220704884298385,10.068012671845576,10.94517963487775,12.714905401451452,11.995632742201128,12.119763962654096,11.2965261984256
114,10.101041373526376,10.508690089468033,9.778051759161416,10.146866297169078,9.92222522730909,10.179952147506897,9.506866234474845,9.708112240919181,11.109536160684883,11.207945524684845,10.0239000298203,10.977346029493116,12.706809290384331,11.989335409335553,12.082990600667413,11.324919745205872
115,10.111497208145597,10.310662069147634,9.7915654393634,10.090987828950729,9.910308541880259,10.059780426203243,9.493781340068145,9.807094976666473,11.099803760918158,11.162395408797648,10.00962380109535,10.953882033185613,12.703005753968272,11.97541716899122,12.10753911460239,11.30306220523292
116,10.11285485489474,10.32561386725114,9.78187623719174,9.978233010417993,9.920149162832287,10.145555866221267,9.50040666746997,9.724795292582243,11.10492211451093,11.12931224727823,10.043129816861642,10.988887910160326,12.696836481712038,11.95844672920723,12.101548461003167,11.345243592175745
117,10.076451130331524,10.271552814951828,9.768668092757224,10.059486143290997,9.8990690105805,9.93357730969306,9.48403233046373,9.788568717457593,11.069986507326604,11.168602899077438,10.074952174158346,10.997194421267318,12.70576964147509,11.959325627333696,12.072671013283394,11.282805007912458
118,10.095455375830493,10.267241857945919,9.763896484078177,10.041527269828704,9.876178667670297,10.134280539087712,9.503486160669596,9.685587047809554,11.098666672384548,11.331292154688027,10.082783549272966,10.961325764055214,12.705117963524836,11.942052282392979,12.084411746341615,11.300979422465447
119,10.090516805047951,10.22125983370408,9.784939327096987,9.964662604033947,9.898385401034066,9.945707711120766,9.510492342674443,9.798951341860716,11.025451450428415,11.184625808269747,9.997979328486949,10.942494722023126,12.672765965333147,11.959225089559633,12.081762666874114,11.303323005596477
120,10.086392274036283,10.282136409753752,9.77260158247044,10.131403848889374,9.891347110932392,10.05344964083164,9.490339141789704,9.758007742704885,11.235679372123654,11.156504042446613,10.284259990458526,10.952445528199595,12.67065801056883,11.92680528507598,12.073427352363305,11.29479682253253
121,10.110292549905997,10.41781833215106,9.787132648090202,10.029801302739688,9.895010400683649,10.154087697305986,9.498915830326656,9.85132647498,11.113901217017442,11.148586268386534,10.131073357056707,10.937260373705817,12.682147767214525,11.945838844704053,12.087501529153556,11.333452177143867
122,10.090758513298727,10.533001619361102,9.784230481713049,10.18621230257615,9.899793853682855,10.045771111523914,9.497916990620714,9.743420287005364,11.09740627373779,11.156149614121645,10.101525428434533,10.906307297127864,12.694317806181648,11.932158797618843,12.07820369276188,11.288261161215843
123,10.090328206593592,10.187190566812792,9.78517863569,10.094783704487545,9.891174219158147,10.320795414548728,9.51743860834188,9.78941293132882,11.18578445241456,11.324309849090154,10.069323797529984,10.932543855761327,12.672266521070513,11.955035775299034,12.116156999141939,11.296583745147913
124,10.075502105117325,10.228881161780127,9.783369684291461,10.053711552773752,9.873871083161044,10.192060167150151,9.498490574544357,9.704558359038446,11.095098892016518,11.182679569408778,10.098090372799385,10.93523881788696,12.67233217555669,11.97042371777277,12.082287542251569,11.269442692038513
125,10.119695437981958,10.34770335160917,9.774052154933733,10.055392980575562,9.87960358766178,10.064365162003424,9.493617791562311,9.735270508474882,11.063265955946859,11.218559928238392,10.07073251305208,10.972197212639355,12.679528148334112,11.918216372930234,12.095569895820754,11.291943220121244
126,10.067227585691839,10.252303849425047,9.774320642463863,10.059278218015548,9.866866275608059,9.978786381261965,9.498588068621052,9.725746743741535,11.086513108063128,11.24502882181156,10.054030222818255,10.932211839263477,12.700966998724448,11.940957242322543,12.093428526103736,11.288132758871201
127,10.092071039722331,10.27695636355108,9.78375660939022,10.044808499515057,9.886208655042273,10.243904686743212,9.509211225855735,9.715208723660439,11.074163748191731,11.175055777834308,10.063075903622854,10.954372554777128,12.661765660009078,11.926968792273152,12.102528441426974,11.278244952160504
128,10.081824189382456,10.368774840307811,9.775149883822568,10.020019095991888,9.882970566620989,10.190295040487282,9.490743256925095,9.771975568465649,11.025912687933493,11.173844337463379,10.010994798053176,10.870214761985887,12.632968662787349,11.884967871611156,12.074722529148621,11.299932390571602
129,10.07396918946817,10.297885269767816,9.773223548226298,10.039176040839765,9.865114382738549,9.987988584344425,9.502588361952334,9.78275648348274,11.039764774332365,11.238519898465565,10.047674070172492,10.94090408315101,12.653473625710655,11.91803855040381,12.073795851920881,11.292336974292994
130,10.072395971585665,10.358337523235429,9.785394683750647,10.021556469221268,9.868076536804438,10.086231654690158,9.481756902870632,9.753808679599915,11.014219020463287,11.127419724699951,10.076053158920859,10.917317227370317,12.642376793308122,11.88034505673474,12.089555474719214,11.292984273525017
131,10.050882416356716,10.335542742283113,9.771389176978941,10.008815841208543,9.863283218545538,9.88812759638794,9.482346689178339,9.774517328027756,11.053580422735504,11.145542976596662,10.04925841135123,10.95832089683221,12.6598097248784,11.880430077473003,12.082991404308668,11.290059470000767
132,10.08261404105372,10.435463995822975,9.781573921622288,10.1527422816763,9.871144099311241,10.275041143740378,9.492458726820205,9.688772020801421,11.053401049256564,11.217939652382366,10.081487245887757,10.931732673798837,12.632748190944472,11.859896502667857,12.050123896539931,11.315656405302786
133,10.06007173113645,10.234164915257884,9.759422725877695,10.15661284327507,9.852956233155583,10.104255555498025,9.49912253136356,9.838251066544363,11.045831240593426,11.151328773027467,10.00529014685702,11.033079586923122,12.627714024406046,11.869331296052664,12.086204005285136,11.317514468945802
134,10.084908583291595,10.278078847594799,9.777107298554432,10.008738916968145,9.87016677390784,10.019227907422088,9.484974761313248,9.746257876676896,11.008668844888529,11.143746094838265,10.060561103596083,10.918282843645542,12.641444047462315,11.874649808892318,12.053236703298266,11.324340988311075
135,10.063297374384296,10.283441688384741,9.789451862865638,9.995524230743609,9.869050944314127,9.927115883798368,9.485321198289672,9.777293585601353,10.995114120774932,11.162227365158259,10.101982696552671,10.948955652213867,12.624010657741419,11.866767500196733,12.074653971790067,11.297657680247099
136,10.084466265153981,10.467413737769089,9.78732063254762,10.088754637587455,9.832899499263975,10.199495741436559,9.484036536436648,9.760606928818648,10.970225291056257,11.17590850880069,10.039036165952922,10.936638941207239,12.610871100708122,11.843692781704089,12.073585605849662,11.302886951354242
137,10.078223793947648,10.262711965028316,9.783162769200581,9.987043787635143,9.88208525814116,10.069962350591537,9.491658097343338,9.752272117522455,11.014307000403923,11.28106564283371,10.021351822351495,10.913710109889507,12.61392152763062,11.881492851722625,12.080811786525432,11.330035470065571
138,10.0492958332442,10.613338961716622,9.776964764891854,10.014518885122191,9.848264087322018,9.943342061653253,9.509789714244224,9.735258281110756,10.980151668791809,11.119928000675094,10.04899879767289,10.971215613667042,12.632020516321063,11.885396610464781,12.073802622786213,11.256154686693222
139,10.066959041831714,10.243105566910199,9.76787875181124,10.060808170706995,9.826523841418807,9.922266892728306,9.49195652426551,9.732481092214584,10.978929657158591,11.084955846590379,10.037432364638775,10.955972852365624,12.627811580445737,11.815339371922516,12.111636149066111,11.279028254531084
140,10.05051660561754,10.384240382981876,9.778134629971559,10.414746244468034,9.867072360770356,10.197866032080304,9.503946357947443,9.730956186690637,10.957535656709824,11.197927843538983,10.029164424556638,11.033652290221184,12.593538966029882,11.829445784490916,12.095338833938923,11.299021376837645
141,10.05748726968323,10.441446631786324,9.778185454647868,9.998616522117969,9.848932224896647,9.92516859344417,9.494780160997424,9.723608472174215,10.973679788050152,11.189466477521965,10.057631763629615,11.00913017627693,12.610030608371861,11.806688722102873,12.086452210261937,11.287224854552937
142,10.050225582334303,10.342954597886532,9.78207073715185,10.016585595064585,9.863752098153196,10.043261557697289,9.487785368917448,9.813946897103902,10.978466808615673,11.204280695247075,10.053106275717578,10.94130808187108,12.601531444928579,11.842225377838458,12.069302964054287,11.320909965903528
143,10.082043928935404,10.410151699738156,9.76298318334645,9.989619089831267,9.837865859510439,10.0464531550965,9.513291887067739,9.723032944865764,11.23172373721196,11.38066429825079,10.076039741116187,10.98224003949473,12.614893129906587,11.847304660947092,12.061959395425456,11.296127952875631
144,10.043120364688576,10.766222787600372,9.771865458347865,10.081002203327033,9.826258508368365,10.000032132431384,9.516032793814498,9.680230155467026,11.103972131686827,11.16608517364629,10.068377652656167,10.953009188655884,12.59529857610863,11.832823045551777,12.072204807472804,11.295645287440669
145,10.065506696851262,10.63896173370942,9.766503811753806,10.0150094968417,9.871916045554944,10.29748398990881,9.483309203548538,9.771934394995052,10.930061152565383,11.053480358133394,10.041707537076887,10.951803095879095,12.610061638688126,11.827042431480463,12.075158666008182,11.2934178041835
146,10.049615802633907,10.357040881870253,9.782576764513168,10.02601362885006,9.83339632981487,9.937225645708462,9.491500418422925,9.797786813109152,10.955509230224115,11.141206873881242,10.036544326031882,10.923287545841548,12.571431632574287,11.823226051825669,12.056822069890558,11.281991858155497
147,10.065531527112809,10.266643302935746,9.76202177304414,9.999399253677938,9.851905986696721,9.9800301325177,9.498199699596771,9.753353938820862,11.025620346528388,11.085942087154235,10.063491532609106,10.937455155315899,12.568613724602807,11.781759334788207,12.114580164873791,11.309949110352223
148,10.05763018638977,10.221887364863388,9.782028354464037,10.02148749126542,9.868400479336419,9.936687251132343,9.487780839985898,9.8517841148761,10.981488424623686,11.234162300224266,10.020390344453194,10.954482360712944,12.594623667668671,11.849877905220755,12.09111165465607,11.290158400492322
149,10.062787862073991,10.328617953364887,9.779303499888028,10.026630840354388,9.822877499485207,9.994974164592644,9.499281802545152,9.839949919091117,10.906701569535558,11.120461783702336,10.038932330996518,10.997059574771312,12.586553089110362,11.771657849631964,12.072231117335537,11.273454198794019
150,10.046895533319443,10.78695305172474,9.782046609137568,10.077699958797425,9.807067221000551,9.894775001392249,9.493508141472816,9.783843397012642,10.926113261150258,11.142088791295405,10.059218744807426,10.954771731649675,12.591870189944824,11.825694026605737,12.086761356782048,11.28602918658045
151,10.04622239364131,10.308881605704945,9.774223060136842,9.998413568903361,9.8289119665541,9.895674764148652,9.508245327930537,9.72101466369725,10.879749383386825,11.11790217879799,10.072826899798406,10.91038447714621,12.571399854946762,11.822055589648025,12.066168109736136,11.26851545526616
152,10.037771099427294,10.264642251234863,9.77607122472217,10.016750228861648,9.822204697787042,10.176499449317493,9.490972335991119,9.802125499493654,10.91152856186513,11.08928598583706,10.018128109344792,10.943925924479,12.568637311849143,11.78373575150486,12.063609766623667,11.294178544513642
153,10.043087430418499,10.236646619535263,9.784945207948407,10.091020154856865,9.85466519505867,10.0560839618406,9.48886957860762,9.726435066230835,10.914278100244701,11.115868125231035,10.046953132616418,10.939022030441029,12.596083669773034,11.816597393443507,12.112872468517912,11.287860106676817
154,10.070029244337592,10.44097679456876,9.779507921437823,9.976356395430143,9.79968182171785,10.01116600368292,9.480221673936372,9.805812019734613,10.881742864336458,11.159846423974923,10.06858320080585,10.956786377655884,12.586182482810992,11.797018168914702,12.063100423303343,11.274647583524066
155,10.042406306902489,10.221257535440305,9.769410056422554,10.192087581080774,9.812247766662509,9.896515973753507,9.491320019738087,9.665794986029786,10.900167928588006,11.092389498146312,10.043827749247994,10.948112069238578,12.551721286839776,11.770943675430553,12.05898970440631,11.29976572889474
156,10.038636981569711,10.414312112956278,9.76558596706919,10.270170777315093,9.812549379984699,9.914525033485505,9.482846186015635,9.78910440819398,10.875574354412816,11.179259482530815,10.04976877612212,10.927399304965812,12.591734374572912,11.800160511366784,12.086300532363595,11.298625294359463
157,10.040408860321246,10.34394891992692,9.778992997692717,10.301207672924765,9.810633367798742,9.955582689614065,9.487836809468366,9.763295912454206,10.999299582063912,11.062104179854355,10.037613548188201,11.013357194080468,12.560686648582978,11.7731535086228,12.09672125461962,11.298182014856607
158,10.058587417006493,10.258897222698696,9.78308889804588,10.023917507139904,9.806506286915992,9.889325998242825,9.478595637295756,9.700987037391432,10.922904888678703,11.150874993613652,10.019293576929599,10.905871783653575,12.586864274776271,11.815519718032691,12.037615828786887,11.278153322036228
159,10.035745784520142,10.283925014758301,9.769523576382667,10.11199030965086,9.812212774469968,10.382916162451428,9.491586935661372,9.709630446929124,10.883770071931423,11.141023688739347,10.026434443951134,10.92507586544079,12.536775012831054,11.739583325482185,12.110952584583673,11.282144910505703
160,10.039310846027107,10.274027714565877,9.777255626695773,10.050442520408861,9.830590480217529,10.179284749732863,9.489461911031075,9.730292694462884,10.918122205522753,11.119103314535272,10.006798404989945,10.965212323372402,12.573672109283507,11.73952169295761,12.059522184333014,11.25363783249932
161,10.04075354731251,10.254663760743796,9.758005793687076,10.001905277491577,9.810386755083117,9.916808155755843,9.494046684384585,9.83175549716238,10.88022396734525,11.133242563735093,10.025827003823172,10.938629898573122,12.557144235489108,11.792348832973548,12.076655740759547,11.283682944673684
162,10.039489532280113,10.550452937041559,9.768802454815276,10.091750492011347,9.803607800765144,10.464607783022426,9.503609955220695,9.736619904757507,10.838165409832953,11.098536407394755,9.982987107979435,10.977544521372165,12.553574705135919,11.811442387801025,12.06233004678882,11.278423826180159
163,10.031571822060693,10.188237869090612,9.758156750561488,10.016786745719372,9.796384996133707,10.012763266962383,9.486729106415183,9.679645615359467,10.958024811360144,11.184756028195542,10.318193667297882,11.070951534014556,12.533862139999627,11.739451318017899,12.094431676931919,11.297085292397005
164,10.038261906424117,10.33573089948585,9.764325099005815,10.010726179086392,9.817164778078517,10.219304101361383,9.488488093108659,9.741707179214686,10.924000018877127,11.063916849032525,10.124028874410978,11.020780180490787,12.517009914341953,11.795325294858026,12.07995890534573,11.291823455042417
165,10.035054360125814,10.181617051843673,9.766341679008496,10.26627442408954,9.802246139565062,10.159922072723989,9.503372329016846,9.751420528177292,10.841115959919989,11.050548224199202,10.077859068499697,10.986423705734552,12.52844430986912,11.731504102147396,12.11892154758736,11.309953451517128
166,10.032005450357833,10.44325674733808,9.766264428054132,10.086272843182087,9.802040309765406,9.89424854877495,9.49265017744995,9.717572255120162,10.944772613114647,11.311171666508722,10.01841931288401,10.94444117118274,12.503510495016894,11.721855149634422,12.0871594633847,11.299134562573126
167,10.015248846743376,10.246024421987034,9.773435927326641,10.066954569230157,9.78790999074737,9.948351946208746,9.485038200152976,9.709381663631047,10.887091746553779,11.119375606217691,10.016349636228574,10.936212230233414,12.516413443541575,11.74859046154926,12.084196186474255,11.286554843067162
168,10.040358906882185,10.50162369445447,9.769852994190108,9.974185407402056,9.781198080388767,9.883161393865462,9.491469921363938,9.69888858737484,10.862304817795033,11.07135604345991,10.028706983693183,10.914895142759047,12.554515262074288,11.733284715803402,12.05627951816085,11.289719882751665
169,10.030968745629634,11.142492805036806,9.775308865843522,10.004852673098926,9.811471933649191,10.634858792106952,9.480695435476878,9.7558903357675,10.853364507878018,11.05586033795149,10.00409802767418,11.011779173127106,12.523596355270955,11.727496726258147,12.101645818010212,11.285325797695306
170,10.028818077708205,10.243817457869168,9.771602934286479,10.121572657578414,9.78948552191498,10.052456475433804,9.485717513598502,9.699517785901985,10.880004321675628,11.051375178560134,10.025795395185629,10.99757797595474,12.528110524609446,11.755361341901363,12.066387961949072,11.2614298179265
171,10.042313437518333,10.191409172670495,9.771962293363627,10.277387190369828,9.797265189850041,10.25211373944917,9.484481100263375,9.74134107931487,10.812238940308172,11.098050632544101,10.038678823489576,10.947108539121768,12.519710404317706,11.719765006414345,12.085025521716284,11.300684929254555
172,10.009993671349461,10.249124704709939,9.772067619187215,10.135556856590894,9.79626823907658,9.895553256595326,9.498109999713638,9.782847918329699,10.819846309811597,11.061629070149314,10.004508951228232,10.991463422655098,12.499315904513482,11.711870800823935,12.06910539598715,11.285332256868001
173,10.02514898596752,10.589326341306009,9.770872578355334,9.982753530024521,9.778040262209553,9.902490468154992,9.498108268505144,9.72790266537378,10.804743539812344,11.106921269768668,9.998211727267313,10.965079069137573,12.511590285406959,11.755901103418681,12.084265923007361,11.282005617695471
174,10.019794673538737,10.235286152531062,9.764657258206316,9.99512340152456,9.809089629279992,10.08187624956331,9.508196574320355,9.722685636652091,10.808043782749483,11.096743506289299,10.00321573472672,10.994475710416031,12.531128021017198,11.740434163760755,12.069964736339546,11.312182632184799
175,10.026250665466632,10.287417083858482,9.770513392023503,10.01716912874291,9.784765421382843,10.043096698580248,9.494818893501597,9.788820790427348,10.782009118326728,11.01123951675911,10.081344378000546,10.927155899304536,12.51674582055139,11.71338107557066,12.087547640887,11.31418024400069
176,10.02200679372876,10.272642672662773,9.776182994697123,10.029653703132945,9.783918285862573,9.972492112748085,9.477866933711113,9.772922152713422,10.789941594515357,11.148133194975316,10.023135365167212,10.974812276300884,12.541076769271204,11.728276468573076,12.091609972318816,11.28425584324906
177,10.021764146644742,10.275677011738862,9.792735405837096,10.042637286166991,9.764173815417434,9.93998680684355,9.485451985270746,9.714677043619655,10.801545073909143,11.064080341208365,9.995803041684052,10.978200578040655,12.509950293949055,11.739976508843323,12.067720579404023,11.277397944321555
178,10.019400724089675,10.463131756912317,9.780223199707125,10.053586860698077,9.81036202621556,10.075820895332482,9.495353397552766,9.782110971789207,10.797448816799347,11.035010263684295,9.995894972234964,10.932938646404974,12.521443708289054,11.702891138772811,12.07262521699792,11.297144806913792
179,10.004563166970206,10.173919625700481,9.76022216115868,10.018193733788307,9.767075786517271,9.865850931213748,9.50120737580883,9.711378899913642,10.789601278731661,11.009105826698004,10.039731871426826,10.932740800443195,12.52284756816563,11.754653867213957,12.082290569049936,11.289882969351547
180,10.013498628752368,10.371348715477412,9.767858867323207,9.960861020391025,9.767438705650068,9.961530731450166,9.49102680521807,9.774397202436962,10.785312985160177,11.081593802138682,10.005105617305926,10.949698472095111,12.50473945401609,11.71252316224479,12.03020730791914,11.286516057988328
181,10.032480856734178,10.542470421041212,9.773395764040611,10.247976098570131,9.769216069065395,9.888751507406273,9.483666181744587,9.922030186581036,10.805383677624405,11.03301455957755,10.018907254561782,10.956902612721729,12.506400873403877,11.675070475546582,12.108377342472874,11.274207879098194
182,10.013077520735322,10.15432856436218,9.763397533641827,10.1024174401837,9.779967893395693,10.063228197395802,9.494526401883173,9.887064296391703,10.773295562924636,11.127646351533553,10.039723162809688,11.00424270055467,12.515120140667404,11.697954603380735,12.072929391457189,11.278100416905458
183,10.010097765423838,10.774946320922144,9.76637886807082,10.114751500828612,9.764982458774842,10.015699712018813,9.46909865935243,9.783580809110594,10.805087381853692,11.05795031593692,10.03497372186112,11.003511567269602,12.497447889238115,11.716467283305622,12.071663356055655,11.29647590700657
184,10.009949294579846,10.442992732409508,9.779002423578453,10.04234776501694,9.771344221888048,10.265762211694833,9.490229395939219,9.746632283373225,10.789286810904741,11.032725519110118,10.030356660154798,10.91156350148301,12.504941348226803,11.721522517261965,12.094454276525685,11.30503582798185
185,10.01999076200469,10.258990535212138,9.774572351166317,10.032454745904092,9.753993393162327,9.848768026718208,9.474023924990288,9.742749614580985,10.760598335294954,11.118035267798168,10.036885385371505,10.986830783827651,12.486822553910315,11.699729674165287,12.088700528106383,11.31046147296025
186,10.011947281929034,10.277151475630461,9.778148175457554,10.187517806527115,9.771870471717369,9.950417619679243,9.482775238387648,9.713362241464278,10.775702975450022,11.061906408999235,10.00675049069668,10.95548186511282,12.504336762151892,11.72436545452764,12.054307198512458,11.264754218920585
187,10.008568477426325,10.245999246234856,9.763669275167969,10.050341757314822,9.763647888546748,10.029798914347925,9.475708910970079,9.706467405081757,10.753997901995335,11.020310838977176,10.025475223007943,10.930376472852885,12.478620542453664,11.71266090785784,12.078759256720303,11.284201045430477
188,10.010831557484645,10.13036332123222,9.776147621338286,9.969695170800533,9.759643501902541,9.848283063019476,9.480586425671655,9.694109520604533,10.714382605416882,11.068158332378633,10.044500167902198,10.971943772728405,12.468604566228965,11.678778431228093,12.061772537567922,11.248169331661156
189,10.017472503316258,10.210219815733932,9.761085831409982,9.999361520092334,9.75782839926861,10.409996424230837,9.496072577613017,10.029273933821147,10.74549796119813,11.065037019791143,10.025358578610804,10.934114681496736,12.4693964420247,11.723568783171714,12.08582469412396,11.305651582416989
190,9.997616123948847,10.270577044256271,9.763227486532301,9.984243721250564,9.754098531219267,9.918682367330598,9.488575051598731,9.70311960085265,11.162829311234095,11.194854599213409,10.000759728192802,10.960741779736935,12.489608631679607,11.702343566162932,12.07629389940731,11.322089080368318
191,10.016591273128025,10.355428326874971,9.751157947785913,10.075329817951687,9.767459870706643,9.89090939683299,9.479947209793835,9.771829185586784,10.916575883334923,11.065655673343327,10.000015946946318,10.92755351395857,12.484642609413113,11.68262775266363,12.071067613789873,11.273570929563816
192,9.99936856509697,10.221701821372394,9.765058909843287,10.010042002484683,9.753573794789132,10.119941956814259,9.490433843776344,9.7337935059782,10.83420279000195,11.091757250288802,10.013192107209997,10.970151352305566,12.462408939046004,11.682616036024786,12.078381068403683,11.309868686141508
193,10.000854223636129,10.39150821405553,9.76381428359497,10.106945635690805,9.758879614603375,9.993158866681398,9.499264526135859,9.728940744553842,10.79112459199443,11.028410115789983,9.91228589367482,10.935902415264037,12.452795061342899,11.683539938061468,12.078773121409599,11.324732203877742
194,10.006040804118157,10.193034300520535,9.765116832098894,10.026858984342507,9.756647377094675,10.034167793609441,9.489963976516119,9.672038437378022,10.752442503167737,11.080452496366155,9.996715039315244,10.945361978825062,12.480542116287735,11.694563883206538,12.068146550577254,11.294201977791326
195,10.005241301241181,10.194793809205294,9.775826985376977,10.042216884152543,9.754573941350944,9.97346486415594,9.512486330594026,9.722443492782691,10.739436271720596,10.997493495984424,10.00860399536548,10.929146601307776,12.473409957883337,11.69112563553837,12.074876373874085,11.297095777286637
196,10.022280407288381,10.215602199276608,9.759125926892363,9.967784382282726,9.74396316544904,9.821216966356001,9.479827307645351,9.822698535337564,10.748587785318733,11.009293337983468,9.984609670937061,10.99615378846084,12.47380876297792,11.70610343556731,12.068327981978655,11.283203854315703
197,9.994771226399367,10.164212150078628,9.763031728535651,10.065955605598228,9.752022763413766,9.894996731271666,9.482422240844539,9.80506141880347,10.72968915104866,11.079626112815834,10.02291563312493,10.927220926650108,12.471486810564755,11.658116754504942,12.077051425172437,11.304818980035282
198,9.990914679703213,10.37744420670694,9.76043031926477,9.99233898736777,9.747987106111982,9.952557032867785,9.47897977405979,9.738072527632598,10.760577185259711,11.075622056640924,9.974563866102647,10.915774596674789,12.466039993019113,11.671912450824053,12.06039048866519,11.29561093365473
199,9.99862887340808,10.264571530804519,9.764755753079248,10.009762906138935,9.755013615734155,10.070645460678685,9.493593620361699,9.790592781838871,10.720523476089921,11.053622069378052,10.008387000960928,10.993376614586,12.449543104476987,11.651486413733613,12.069568248285401,11.288173992427128
200,9.999068431375969,10.229507265912911,9.77411768173859,10.028799785481345,9.740212173651784,9.972313854603035,9.490538422288674,9.876203512953174,10.751982820370504,11.02445170944256,10.006122456322755,10.964116382022057,12.45543822240565,11.684541124850512,12.070288780265518,11.291284549741013
201,10.012222070907873,10.279867738004654,9.761831219938973,10.05982858459315,9.747128599443503,9.86075341220825,9.498022883499583,9.74600159773423,10.739624199848022,11.03686514280496,10.017395334979218,10.940963327283821,12.457164992097645,11.656675923375351,12.064473913802255,11.276776481780313
202,9.9933531037682,10.311384775465536,9.765053840143787,10.333205077556832,9.740845499289852,9.871347987603757,9.476976578063782,9.829453553163235,10.805458153387713,11.26155454004484,9.974541867362154,10.97222040557573,12.464247621415604,11.675703008809396,12.068350382539775,11.28630081732427
203,10.008519248766524,10.277416662222917,9.757809288379166,10.094683256841476,9.751747523794972,9.804356828211777,9.473923210715574,9.750175154617718,10.849923909371418,11.109160589835337,10.016432749257692,10.966284350762445,12.472689718819193,11.647946111136866,12.065858137042772,11.285372078418732
204,9.995601211314,10.259477166278709,9.764087904665258,10.06676079404931,9.746615891344845,9.914578719725531,9.490590275926214,9.714019995543264,10.83534232701265,11.162435185284384,10.03715392172096,10.955479086166429,12.461033330539303,11.720272847601482,12.091200423216629,11.28755117796602
205,10.003843059342715,10.387787940881907,9.765003199478793,9.982097323142712,9.729729867690512,9.848657920355759,9.483443197583961,9.685412845424107,10.770282899630406,11.041310931285542,10.023114579399266,10.919795566869357,12.447828885107752,11.647227550706557,12.101707003650166,11.301386094982586
