id,train_loss,valid_loss
0,0.23806753958905896,0.2352948332986524
1,0.18485517066813284,0.15378273951430474
2,0.1445328050683583,0.13720610882005385
3,0.10998402163386345,0.09792200007265614
4,0.08362536132335663,0.07357401496941043
5,0.06674369493679654,0.060192813976637775
6,0.05483064094498273,0.05001591590623702
7,0.04637454654420576,0.04285698624387864
8,0.04012178518478909,0.037511169249492306
9,0.03533861342997801,0.03329541816586448
10,0.0316109842125086,0.0300159354303633
11,0.028667187055332527,0.0273438619690076
12,0.02631542651403335,0.0253372986410414
13,0.024419045053242196,0.02362322663107226
14,0.022863448552426793,0.0221687970202296
15,0.021582039411089594,0.020961527352131182
16,0.020512745144867128,0.01998946356076387
17,0.01961443564974733,0.019173155478652445
18,0.018850968542298483,0.018364496829528964
19,0.01818187139748085,0.017969984741460894
20,0.017603082567333214,0.017283966073826436
21,0.017087641727900314,0.016811038337407574
22,0.016634349763813998,0.016370061184129408
23,0.01624011260367209,0.015985895278713396
24,0.015882214955655078,0.015665038789231932
25,0.015569567372421584,0.015349250301838882
26,0.015282633609228557,0.01501807363163079
27,0.015025720105416352,0.014724140731437553
28,0.014803822486541204,0.014524966913966401
29,0.014599915477447212,0.01437471691338766
30,0.014404693836226098,0.014154075689974331
31,0.014230210634489213,0.014008948759686562
32,0.014067130595175248,0.013793910357860787
33,0.013945013303459892,0.013646272251442555
34,0.01379541258868431,0.013598455491686059
35,0.013678082272470478,0.013408137455342277
36,0.013571472342817052,0.013302106770776933
37,0.013477295194001447,0.013154383763791092
38,0.013386747210226473,0.013205668032770195
39,0.013290111978177822,0.013007526511266347
40,0.01320878620589933,0.012882899823448351
41,0.013125080472579407,0.012805074017735259
42,0.013056163296794458,0.012733172910708574
43,0.012981841415767708,0.01269837927013155
44,0.012910807261153335,0.012618488917547849
45,0.012867363857015247,0.012616968323146143
46,0.012786592525850621,0.012448498648741552
47,0.012738195706098791,0.012472177059539864
48,0.012681786733258876,0.012356605576050858
49,0.012648683781134746,0.01233821802382027
50,0.012585354131466199,0.012233106614721398
51,0.012556376953368946,0.012168395828696029
52,0.012504073971461865,0.012172449034668745
53,0.012453596896281647,0.012095750639996222
54,0.012413612886091633,0.012100405946013427
55,0.012375433181953286,0.012119933602309996
56,0.012334175392865174,0.012045565151399183
57,0.012287933386922363,0.011980172006353255
58,0.01224819159570841,0.012008369479688906
59,0.01224551863232327,0.011965995564335776
60,0.01218064904453293,0.012003149717084823
61,0.012196280073464637,0.011934246927980454
62,0.012143620402522145,0.011773901105287575
63,0.012117885124509132,0.011882913479160878
64,0.0120820221603818,0.011762414578228228
65,0.012028232179281692,0.011805056774568173
66,0.012014405779360283,0.011835010151468938
67,0.012022937685551663,0.01167477369909325
68,0.01196990295824024,0.011680913923849021
69,0.01195787410101583,0.011703690138435172
70,0.011932367466450218,0.01169767398988047
71,0.011911669148943357,0.011661974803334283
72,0.011887915165824514,0.011669193559716786
73,0.011847043034410285,0.011588601395487785
74,0.011851852110046293,0.011616841619533877
75,0.01183495968354926,0.011641259215051127
76,0.011830548387801936,0.011610400998183796
77,0.011783117176814666,0.011512491686810409
78,0.011761327082621715,0.011494643640734496
79,0.011719970419372042,0.011532970358647646
80,0.011711596800465017,0.01147375999379062
81,0.011684857023459288,0.011477678939099274
82,0.011706413986581949,0.011455245240921936
83,0.01169013160265862,0.011488563050666162
84,0.011630859838107662,0.011474756914521418
85,0.011653765724340995,0.011402576891404967
86,0.011674598306267252,0.011476321581510766
87,0.011609381038485276,0.01135378732015529
88,0.011577153567134613,0.011368268544995976
89,0.011602776091275436,0.01145371863798749
90,0.01159465626528066,0.011420001275837421
91,0.011567603789209839,0.011366656455661981
92,0.011510346126141808,0.011463396356350953
93,0.01155175315591717,0.0113496879536298
94,0.011519965129874406,0.011401481881377197
95,0.011494561965997902,0.01137533038854599
96,0.011478790731710051,0.011367850726650607
97,0.011492399983258256,0.011394932550648528
98,0.011442243831322318,0.011333865128577716
99,0.011436942604280288,0.011367191710779745
100,0.011420298829644678,0.011339194802266936
101,0.011434806093964125,0.01127041635974761
102,0.011428516271764473,0.011265524933415075
103,0.011424971898386796,0.011324053149550192
104,0.0114350070042776,0.011223478588245569
105,0.011365851616456864,0.01126699133085147
106,0.011384759282302712,0.011349412657681012
107,0.011353324565495695,0.011263839299640348
108,0.011375399246331184,0.011202152863505387
109,0.011280718582472014,0.011255029228425795
110,0.01135428641517196,0.011168283921095633
111,0.011329436276648794,0.011266094872788075
112,0.011321309589660697,0.011256989677466692
113,0.011318673000430627,0.01119735927110718
114,0.011281725131876526,0.011244731699867595
115,0.011249050787169366,0.011213594777209143
116,0.011250080289168945,0.011236009323188374
117,0.01128280848159545,0.01120607066719282
118,0.011253943219931135,0.011196200705824359
119,0.01127463554392659,0.011184356115277736
120,0.011181602329616585,0.01122671284622723
121,0.011211601363855505,0.01123639882632321
122,0.011210924840622371,0.011263230409953863
123,0.011199692771169207,0.011202585432798631
124,0.011242051537509167,0.01125734344485306
125,0.011183913500468818,0.011206424750027156
126,0.01119112089696911,0.011165723444954041
127,0.011162792918302359,0.011223438240948224
128,0.011209847702224168,0.011231092015101064
129,0.011155642355011115,0.011244421599492911
130,0.011139962934858857,0.011131004700737615
131,0.011120011218853535,0.011142730727911956
132,0.011114638392633248,0.011162075799919905
133,0.011123924549939412,0.01116037838942101
134,0.011098077426844787,0.011170189782616592
135,0.011138743844874684,0.011176743319318179
136,0.011086189559841107,0.011148469853064707
137,0.011076855724827656,0.011170121255300699
138,0.011032900442519495,0.011174440368889801
139,0.011083455204272704,0.011141015577220147
140,0.011040995333103402,0.011119171856872497
141,0.011061337874120763,0.011033326282256072
142,0.011070992914028466,0.011128521238964411
143,0.011060859572382705,0.011148968516218086
144,0.011041817398020817,0.011103905542122742
